> Task :compileJava UP-TO-DATE
> Task :processResources NO-SOURCE
> Task :classes UP-TO-DATE

> Task :run
2 Producers and 10 Consumers to be initilized 

| Consumed ->10     | Thread-10      | Store Id ->1    | Sale Amt. ->783.65204        
| Produced ->24     | Thread-1      | Store Id ->1    | Sale Amt. ->176.60594        
| Consumed ->24     | Thread-5      | Store Id ->1    | Sale Amt. ->176.60594        
| Produced ->24     | Thread-0      | Store Id ->0    | Sale Amt. ->263.43588        
| Consumed ->24     | Thread-11      | Store Id ->0    | Sale Amt. ->263.43588        
| Produced ->26     | Thread-1      | Store Id ->1    | Sale Amt. ->238.19362        
| Consumed ->26     | Thread-11      | Store Id ->1    | Sale Amt. ->238.19362        
| Produced ->27     | Thread-1      | Store Id ->1    | Sale Amt. ->472.4134        
| Consumed ->27     | Thread-5      | Store Id ->1    | Sale Amt. ->472.4134        
| Produced ->28     | Thread-0      | Store Id ->0    | Sale Amt. ->762.21246        
| Consumed ->28     | Thread-11      | Store Id ->0    | Sale Amt. ->762.21246        
| Produced ->28     | Thread-1      | Store Id ->1    | Sale Amt. ->208.49103        
| Consumed ->28     | Thread-10      | Store Id ->1    | Sale Amt. ->208.49103        
| Consumed ->30     | Thread-10      | Store Id ->1    | Sale Amt. ->424.89853        
| Produced ->30     | Thread-1      | Store Id ->1    | Sale Amt. ->424.89853        
| Produced ->31     | Thread-0      | Store Id ->0    | Sale Amt. ->906.88434        
| Consumed ->31     | Thread-11      | Store Id ->0    | Sale Amt. ->906.88434        
| Produced ->33     | Thread-1      | Store Id ->1    | Sale Amt. ->310.8657        
| Consumed ->33     | Thread-10      | Store Id ->1    | Sale Amt. ->310.8657        
| Produced ->33     | Thread-0      | Store Id ->0    | Sale Amt. ->852.8701        
| Consumed ->33     | Thread-9      | Store Id ->0    | Sale Amt. ->852.8701        
| Produced ->33     | Thread-0      | Store Id ->0    | Sale Amt. ->793.0827        
| Consumed ->33     | Thread-5      | Store Id ->0    | Sale Amt. ->793.0827        
| Consumed ->33     | Thread-11      | Store Id ->1    | Sale Amt. ->855.506        
| Produced ->33     | Thread-1      | Store Id ->1    | Sale Amt. ->855.506        
| Produced ->37     | Thread-0      | Store Id ->0    | Sale Amt. ->169.89865        
| Consumed ->37     | Thread-5      | Store Id ->0    | Sale Amt. ->169.89865        
| Produced ->37     | Thread-1      | Store Id ->1    | Sale Amt. ->687.5393        
| Consumed ->37     | Thread-3      | Store Id ->1    | Sale Amt. ->687.5393        
| Produced ->39     | Thread-0      | Store Id ->0    | Sale Amt. ->177.09636        
| Consumed ->39     | Thread-3      | Store Id ->0    | Sale Amt. ->177.09636        
| Produced ->39     | Thread-1      | Store Id ->1    | Sale Amt. ->385.29642        
| Consumed ->39     | Thread-4      | Store Id ->1    | Sale Amt. ->385.29642        
| Produced ->39     | Thread-1      | Store Id ->1    | Sale Amt. ->945.9906        
| Consumed ->39     | Thread-5      | Store Id ->1    | Sale Amt. ->945.9906        
| Produced ->41     | Thread-0      | Store Id ->0    | Sale Amt. ->921.7417        
| Consumed ->41     | Thread-4      | Store Id ->0    | Sale Amt. ->921.7417        
| Consumed ->42     | Thread-5      | Store Id ->1    | Sale Amt. ->510.14017        
| Produced ->42     | Thread-1      | Store Id ->1    | Sale Amt. ->510.14017        
| Produced ->44     | Thread-1      | Store Id ->1    | Sale Amt. ->749.1899        
| Consumed ->44     | Thread-5      | Store Id ->1    | Sale Amt. ->749.1899        
| Produced ->44     | Thread-0      | Store Id ->0    | Sale Amt. ->391.4461        
| Consumed ->44     | Thread-9      | Store Id ->0    | Sale Amt. ->391.4461        
| Produced ->44     | Thread-1      | Store Id ->1    | Sale Amt. ->275.71002        
| Consumed ->44     | Thread-4      | Store Id ->1    | Sale Amt. ->275.71002        
| Produced ->46     | Thread-1      | Store Id ->1    | Sale Amt. ->952.1188        
| Consumed ->46     | Thread-5      | Store Id ->1    | Sale Amt. ->952.1188        
| Produced ->46     | Thread-0      | Store Id ->0    | Sale Amt. ->76.146126        
| Consumed ->46     | Thread-9      | Store Id ->0    | Sale Amt. ->76.146126        
| Consumed ->49     | Thread-5      | Store Id ->0    | Sale Amt. ->972.52466        
| Produced ->49     | Thread-0      | Store Id ->0    | Sale Amt. ->972.52466        
| Produced ->50     | Thread-0      | Store Id ->0    | Sale Amt. ->518.17645        
| Consumed ->50     | Thread-5      | Store Id ->0    | Sale Amt. ->518.17645        
| Consumed ->50     | Thread-10      | Store Id ->1    | Sale Amt. ->214.88275        
| Produced ->50     | Thread-1      | Store Id ->1    | Sale Amt. ->214.88275        
| Produced ->52     | Thread-0      | Store Id ->0    | Sale Amt. ->122.38498        
| Consumed ->52     | Thread-10      | Store Id ->0    | Sale Amt. ->122.38498        
| Produced ->52     | Thread-1      | Store Id ->1    | Sale Amt. ->434.27444        
| Consumed ->52     | Thread-11      | Store Id ->1    | Sale Amt. ->434.27444        
| Produced ->52     | Thread-0      | Store Id ->0    | Sale Amt. ->55.42668        
| Consumed ->52     | Thread-5      | Store Id ->0    | Sale Amt. ->55.42668        
| Consumed ->54     | Thread-10      | Store Id ->0    | Sale Amt. ->539.2919        
| Produced ->54     | Thread-0      | Store Id ->0    | Sale Amt. ->539.2919        
| Produced ->54     | Thread-1      | Store Id ->1    | Sale Amt. ->841.753        
| Consumed ->54     | Thread-9      | Store Id ->1    | Sale Amt. ->841.753        
| Produced ->54     | Thread-0      | Store Id ->0    | Sale Amt. ->843.1449        
| Consumed ->54     | Thread-11      | Store Id ->0    | Sale Amt. ->843.1449        
| Produced ->57     | Thread-1      | Store Id ->1    | Sale Amt. ->286.94638        
| Consumed ->57     | Thread-9      | Store Id ->1    | Sale Amt. ->286.94638        
| Produced ->58     | Thread-1      | Store Id ->1    | Sale Amt. ->597.3959        
| Consumed ->58     | Thread-11      | Store Id ->1    | Sale Amt. ->597.3959        
| Produced ->58     | Thread-0      | Store Id ->0    | Sale Amt. ->787.66034        
| Consumed ->58     | Thread-8      | Store Id ->0    | Sale Amt. ->787.66034        
| Produced ->59     | Thread-1      | Store Id ->1    | Sale Amt. ->9.34201        
| Consumed ->59     | Thread-9      | Store Id ->1    | Sale Amt. ->9.34201        
| Produced ->60     | Thread-0      | Store Id ->0    | Sale Amt. ->340.9931        
| Consumed ->60     | Thread-9      | Store Id ->0    | Sale Amt. ->340.9931        
| Produced ->62     | Thread-1      | Store Id ->1    | Sale Amt. ->572.7346        
| Consumed ->62     | Thread-11      | Store Id ->1    | Sale Amt. ->572.7346        
| Consumed ->63     | Thread-9      | Store Id ->0    | Sale Amt. ->57.147064        
| Produced ->63     | Thread-0      | Store Id ->0    | Sale Amt. ->57.147064        
| Produced ->63     | Thread-1      | Store Id ->1    | Sale Amt. ->949.4484        
| Consumed ->63     | Thread-8      | Store Id ->1    | Sale Amt. ->949.4484        
| Produced ->65     | Thread-1      | Store Id ->1    | Sale Amt. ->659.5387        
| Consumed ->65     | Thread-8      | Store Id ->1    | Sale Amt. ->659.5387        
| Produced ->66     | Thread-0      | Store Id ->0    | Sale Amt. ->28.34816        
| Consumed ->66     | Thread-9      | Store Id ->0    | Sale Amt. ->28.34816        
| Consumed ->66     | Thread-11      | Store Id ->1    | Sale Amt. ->547.4609        
| Produced ->66     | Thread-1      | Store Id ->1    | Sale Amt. ->547.4609        
| Produced ->66     | Thread-0      | Store Id ->0    | Sale Amt. ->510.7556        
| Consumed ->66     | Thread-10      | Store Id ->0    | Sale Amt. ->510.7556        
| Consumed ->67     | Thread-8      | Store Id ->0    | Sale Amt. ->678.7523        
| Produced ->67     | Thread-0      | Store Id ->0    | Sale Amt. ->678.7523        
| Produced ->71     | Thread-1      | Store Id ->1    | Sale Amt. ->30.648262        
| Consumed ->71     | Thread-11      | Store Id ->1    | Sale Amt. ->30.648262        
| Produced ->71     | Thread-0      | Store Id ->0    | Sale Amt. ->392.67142        
| Consumed ->71     | Thread-7      | Store Id ->0    | Sale Amt. ->392.67142        
| Produced ->71     | Thread-1      | Store Id ->1    | Sale Amt. ->98.053246        
| Consumed ->71     | Thread-8      | Store Id ->1    | Sale Amt. ->98.053246        
| Consumed ->74     | Thread-8      | Store Id ->0    | Sale Amt. ->715.01373        
| Produced ->74     | Thread-0      | Store Id ->0    | Sale Amt. ->715.01373        
| Produced ->74     | Thread-1      | Store Id ->1    | Sale Amt. ->558.063        
| Consumed ->74     | Thread-10      | Store Id ->1    | Sale Amt. ->558.063        
| Produced ->74     | Thread-0      | Store Id ->0    | Sale Amt. ->932.1064        
| Consumed ->74     | Thread-11      | Store Id ->0    | Sale Amt. ->932.1064        
| Produced ->75     | Thread-0      | Store Id ->0    | Sale Amt. ->919.0164        
| Consumed ->75     | Thread-8      | Store Id ->0    | Sale Amt. ->919.0164        
| Produced ->76     | Thread-1      | Store Id ->1    | Sale Amt. ->519.7438        
| Consumed ->76     | Thread-10      | Store Id ->1    | Sale Amt. ->519.7438        
| Produced ->78     | Thread-1      | Store Id ->1    | Sale Amt. ->523.74567        
| Consumed ->78     | Thread-11      | Store Id ->1    | Sale Amt. ->523.74567        
| Produced ->78     | Thread-0      | Store Id ->0    | Sale Amt. ->657.1511        
| Consumed ->78     | Thread-7      | Store Id ->0    | Sale Amt. ->657.1511        
| Produced ->78     | Thread-1      | Store Id ->1    | Sale Amt. ->317.94095        
| Consumed ->78     | Thread-8      | Store Id ->1    | Sale Amt. ->317.94095        
| Produced ->79     | Thread-0      | Store Id ->0    | Sale Amt. ->814.2594        
| Consumed ->79     | Thread-10      | Store Id ->1    | Sale Amt. ->40.096382        
| Consumed ->79     | Thread-6      | Store Id ->0    | Sale Amt. ->814.2594        
| Produced ->79     | Thread-1      | Store Id ->1    | Sale Amt. ->40.096382        
| Produced ->82     | Thread-1      | Store Id ->1    | Sale Amt. ->401.61316        
| Consumed ->82     | Thread-7      | Store Id ->1    | Sale Amt. ->401.61316        
| Produced ->84     | Thread-0      | Store Id ->0    | Sale Amt. ->454.55267        
| Consumed ->84     | Thread-6      | Store Id ->0    | Sale Amt. ->454.55267        
| Produced ->84     | Thread-1      | Store Id ->1    | Sale Amt. ->267.6992        
| Consumed ->84     | Thread-8      | Store Id ->1    | Sale Amt. ->267.6992        
| Produced ->86     | Thread-1      | Store Id ->1    | Sale Amt. ->85.512215        
| Consumed ->86     | Thread-6      | Store Id ->1    | Sale Amt. ->85.512215        
| Produced ->88     | Thread-0      | Store Id ->0    | Sale Amt. ->639.49786        
| Consumed ->88     | Thread-8      | Store Id ->0    | Sale Amt. ->639.49786        
| Produced ->88     | Thread-1      | Store Id ->1    | Sale Amt. ->590.5263        
| Consumed ->88     | Thread-6      | Store Id ->1    | Sale Amt. ->590.5263        
| Consumed ->88     | Thread-7      | Store Id ->1    | Sale Amt. ->127.86676        
| Produced ->88     | Thread-1      | Store Id ->1    | Sale Amt. ->127.86676        
| Produced ->91     | Thread-0      | Store Id ->0    | Sale Amt. ->409.3615        
| Consumed ->91     | Thread-7      | Store Id ->0    | Sale Amt. ->409.3615        
| Consumed ->92     | Thread-7      | Store Id ->0    | Sale Amt. ->638.0944        
| Produced ->92     | Thread-0      | Store Id ->0    | Sale Amt. ->638.0944        
| Produced ->92     | Thread-1      | Store Id ->1    | Sale Amt. ->311.93326        
| Consumed ->92     | Thread-8      | Store Id ->1    | Sale Amt. ->311.93326        
| Produced ->93     | Thread-1      | Store Id ->1    | Sale Amt. ->712.0754        
| Consumed ->93     | Thread-3      | Store Id ->0    | Sale Amt. ->764.1592        
| Produced ->93     | Thread-0      | Store Id ->0    | Sale Amt. ->764.1592        
| Consumed ->93     | Thread-7      | Store Id ->1    | Sale Amt. ->712.0754        
| Produced ->95     | Thread-1      | Store Id ->1    | Sale Amt. ->327.26517        
| Consumed ->95     | Thread-7      | Store Id ->1    | Sale Amt. ->327.26517        
| Produced ->96     | Thread-0      | Store Id ->0    | Sale Amt. ->169.70927        
| Consumed ->96     | Thread-4      | Store Id ->0    | Sale Amt. ->169.70927        
| Produced ->96     | Thread-0      | Store Id ->0    | Sale Amt. ->986.82825        
| Consumed ->96     | Thread-8      | Store Id ->0    | Sale Amt. ->986.82825        
| Produced ->96     | Thread-0      | Store Id ->0    | Sale Amt. ->68.29567        
| Consumed ->96     | Thread-5      | Store Id ->0    | Sale Amt. ->68.29567        
| Produced ->98     | Thread-1      | Store Id ->1    | Sale Amt. ->111.45775        
| Consumed ->98     | Thread-7      | Store Id ->0    | Sale Amt. ->968.72955        
| Produced ->98     | Thread-0      | Store Id ->0    | Sale Amt. ->968.72955        
| Consumed ->98     | Thread-4      | Store Id ->1    | Sale Amt. ->111.45775        
| Produced ->101     | Thread-1      | Store Id ->1    | Sale Amt. ->181.86807        
| Consumed ->101     | Thread-8      | Store Id ->1    | Sale Amt. ->181.86807        
| Produced ->103     | Thread-0      | Store Id ->0    | Sale Amt. ->954.56995        
| Consumed ->103     | Thread-8      | Store Id ->0    | Sale Amt. ->954.56995        
| Produced ->103     | Thread-1      | Store Id ->1    | Sale Amt. ->304.04593        
| Consumed ->103     | Thread-7      | Store Id ->1    | Sale Amt. ->304.04593        
| Produced ->104     | Thread-0      | Store Id ->0    | Sale Amt. ->125.22148        
| Consumed ->104     | Thread-8      | Store Id ->0    | Sale Amt. ->125.22148        
| Produced ->105     | Thread-1      | Store Id ->1    | Sale Amt. ->279.96375        
| Consumed ->105     | Thread-7      | Store Id ->1    | Sale Amt. ->279.96375        
| Produced ->105     | Thread-1      | Store Id ->1    | Sale Amt. ->478.8725        
| Consumed ->105     | Thread-5      | Store Id ->1    | Sale Amt. ->478.8725        
| Produced ->106     | Thread-1      | Store Id ->1    | Sale Amt. ->180.05797        
| Consumed ->106     | Thread-7      | Store Id ->1    | Sale Amt. ->180.05797        
| Produced ->107     | Thread-0      | Store Id ->0    | Sale Amt. ->796.70416        
| Consumed ->107     | Thread-8      | Store Id ->0    | Sale Amt. ->796.70416        
| Produced ->110     | Thread-1      | Store Id ->1    | Sale Amt. ->321.80328        
| Consumed ->110     | Thread-8      | Store Id ->1    | Sale Amt. ->321.80328        
| Produced ->111     | Thread-0      | Store Id ->0    | Sale Amt. ->801.6932        
| Consumed ->111     | Thread-8      | Store Id ->0    | Sale Amt. ->801.6932        
| Produced ->111     | Thread-1      | Store Id ->1    | Sale Amt. ->118.71824        
| Consumed ->111     | Thread-5      | Store Id ->1    | Sale Amt. ->118.71824        
| Produced ->113     | Thread-0      | Store Id ->0    | Sale Amt. ->90.615105        
| Consumed ->113     | Thread-5      | Store Id ->0    | Sale Amt. ->90.615105        
| Produced ->114     | Thread-1      | Store Id ->1    | Sale Amt. ->815.887        
| Consumed ->114     | Thread-5      | Store Id ->1    | Sale Amt. ->815.887        
| Produced ->114     | Thread-1      | Store Id ->1    | Sale Amt. ->626.54095        
| Consumed ->114     | Thread-8      | Store Id ->1    | Sale Amt. ->626.54095        
| Produced ->114     | Thread-0      | Store Id ->0    | Sale Amt. ->409.2641        
| Consumed ->114     | Thread-7      | Store Id ->0    | Sale Amt. ->409.2641        
| Produced ->116     | Thread-0      | Store Id ->0    | Sale Amt. ->670.2626        
| Consumed ->116     | Thread-8      | Store Id ->0    | Sale Amt. ->670.2626        
| Produced ->117     | Thread-1      | Store Id ->1    | Sale Amt. ->342.89554        
| Consumed ->117     | Thread-5      | Store Id ->1    | Sale Amt. ->342.89554        
| Produced ->117     | Thread-0      | Store Id ->0    | Sale Amt. ->969.62494        
| Consumed ->117     | Thread-7      | Store Id ->0    | Sale Amt. ->969.62494        
| Produced ->118     | Thread-1      | Store Id ->1    | Sale Amt. ->59.498463        
| Consumed ->118     | Thread-8      | Store Id ->1    | Sale Amt. ->59.498463        
| Produced ->120     | Thread-1      | Store Id ->1    | Sale Amt. ->424.09964        
| Consumed ->120     | Thread-5      | Store Id ->1    | Sale Amt. ->424.09964        
| Produced ->120     | Thread-0      | Store Id ->0    | Sale Amt. ->871.6113        
| Consumed ->120     | Thread-7      | Store Id ->0    | Sale Amt. ->871.6113        
| Produced ->123     | Thread-0      | Store Id ->0    | Sale Amt. ->999.547        
| Consumed ->123     | Thread-7      | Store Id ->0    | Sale Amt. ->999.547        
| Produced ->123     | Thread-1      | Store Id ->1    | Sale Amt. ->737.301        
| Consumed ->123     | Thread-10      | Store Id ->1    | Sale Amt. ->737.301        
| Consumed ->123     | Thread-8      | Store Id ->0    | Sale Amt. ->621.0285        
| Produced ->123     | Thread-0      | Store Id ->0    | Sale Amt. ->621.0285        
| Produced ->123     | Thread-0      | Store Id ->0    | Sale Amt. ->718.9343        
| Consumed ->123     | Thread-2      | Store Id ->0    | Sale Amt. ->718.9343        
| Produced ->127     | Thread-0      | Store Id ->0    | Sale Amt. ->572.6221        
| Consumed ->127     | Thread-2      | Store Id ->0    | Sale Amt. ->572.6221        
| Consumed ->127     | Thread-7      | Store Id ->1    | Sale Amt. ->382.48727        
| Produced ->127     | Thread-1      | Store Id ->1    | Sale Amt. ->382.48727        
| Produced ->129     | Thread-0      | Store Id ->0    | Sale Amt. ->993.28644        
| Consumed ->129     | Thread-2      | Store Id ->0    | Sale Amt. ->993.28644        
| Consumed ->129     | Thread-8      | Store Id ->1    | Sale Amt. ->640.35223        
| Produced ->129     | Thread-1      | Store Id ->1    | Sale Amt. ->640.35223        
| Produced ->129     | Thread-0      | Store Id ->0    | Sale Amt. ->874.3417        
| Consumed ->129     | Thread-7      | Store Id ->0    | Sale Amt. ->874.3417        
| Produced ->130     | Thread-1      | Store Id ->1    | Sale Amt. ->648.5049        
| Consumed ->130     | Thread-2      | Store Id ->1    | Sale Amt. ->648.5049        
| Produced ->132     | Thread-1      | Store Id ->1    | Sale Amt. ->446.27365        
| Consumed ->132     | Thread-7      | Store Id ->1    | Sale Amt. ->446.27365        
| Produced ->132     | Thread-0      | Store Id ->0    | Sale Amt. ->197.24628        
| Consumed ->132     | Thread-10      | Store Id ->0    | Sale Amt. ->197.24628        
| Produced ->133     | Thread-0      | Store Id ->0    | Sale Amt. ->241.59071        
| Consumed ->133     | Thread-2      | Store Id ->0    | Sale Amt. ->241.59071        
| Consumed ->133     | Thread-5      | Store Id ->1    | Sale Amt. ->471.98853        
| Produced ->133     | Thread-1      | Store Id ->1    | Sale Amt. ->471.98853        
| Consumed ->136     | Thread-7      | Store Id ->0    | Sale Amt. ->135.58781        
| Produced ->136     | Thread-0      | Store Id ->0    | Sale Amt. ->135.58781        
| Produced ->136     | Thread-1      | Store Id ->1    | Sale Amt. ->32.49399        
| Consumed ->136     | Thread-8      | Store Id ->1    | Sale Amt. ->32.49399        
| Produced ->137     | Thread-1      | Store Id ->1    | Sale Amt. ->386.5934        
| Consumed ->137     | Thread-2      | Store Id ->1    | Sale Amt. ->386.5934        
| Produced ->140     | Thread-0      | Store Id ->0    | Sale Amt. ->114.831795        
| Consumed ->140     | Thread-8      | Store Id ->0    | Sale Amt. ->114.831795        
| Produced ->140     | Thread-1      | Store Id ->1    | Sale Amt. ->493.30923        
| Consumed ->140     | Thread-5      | Store Id ->1    | Sale Amt. ->493.30923        
| Produced ->140     | Thread-0      | Store Id ->0    | Sale Amt. ->182.70938        
| Consumed ->140     | Thread-7      | Store Id ->0    | Sale Amt. ->182.70938        
| Produced ->142     | Thread-1      | Store Id ->1    | Sale Amt. ->383.87875        
| Consumed ->142     | Thread-5      | Store Id ->1    | Sale Amt. ->383.87875        
| Consumed ->142     | Thread-2      | Store Id ->0    | Sale Amt. ->68.505135        
| Produced ->142     | Thread-0      | Store Id ->0    | Sale Amt. ->68.505135        
| Produced ->143     | Thread-1      | Store Id ->1    | Sale Amt. ->663.27295        
| Consumed ->143     | Thread-2      | Store Id ->1    | Sale Amt. ->663.27295        
| Produced ->144     | Thread-1      | Store Id ->1    | Sale Amt. ->159.94165        
| Consumed ->144     | Thread-5      | Store Id ->1    | Sale Amt. ->159.94165        
| Produced ->145     | Thread-1      | Store Id ->1    | Sale Amt. ->967.3301        
| Consumed ->145     | Thread-7      | Store Id ->1    | Sale Amt. ->967.3301        
| Produced ->146     | Thread-0      | Store Id ->0    | Sale Amt. ->984.87103        
| Consumed ->146     | Thread-2      | Store Id ->0    | Sale Amt. ->984.87103        
| Produced ->148     | Thread-0      | Store Id ->0    | Sale Amt. ->829.6222        
| Consumed ->148     | Thread-7      | Store Id ->1    | Sale Amt. ->153.56303        
| Consumed ->148     | Thread-5      | Store Id ->0    | Sale Amt. ->829.6222        
| Produced ->148     | Thread-1      | Store Id ->1    | Sale Amt. ->153.56303        
| Produced ->151     | Thread-0      | Store Id ->0    | Sale Amt. ->189.77435        
| Consumed ->151     | Thread-7      | Store Id ->0    | Sale Amt. ->189.77435        
| Produced ->151     | Thread-1      | Store Id ->1    | Sale Amt. ->847.1785        
| Consumed ->151     | Thread-8      | Store Id ->1    | Sale Amt. ->847.1785        
| Produced ->151     | Thread-0      | Store Id ->0    | Sale Amt. ->880.399        
| Consumed ->151     | Thread-5      | Store Id ->0    | Sale Amt. ->880.399        
| Consumed ->154     | Thread-8      | Store Id ->1    | Sale Amt. ->519.765        
| Produced ->154     | Thread-1      | Store Id ->1    | Sale Amt. ->519.765        
| Produced ->154     | Thread-0      | Store Id ->0    | Sale Amt. ->415.20557        
| Consumed ->154     | Thread-2      | Store Id ->0    | Sale Amt. ->415.20557        
| Produced ->156     | Thread-0      | Store Id ->0    | Sale Amt. ->20.336853        
| Consumed ->156     | Thread-8      | Store Id ->0    | Sale Amt. ->20.336853        
| Produced ->156     | Thread-1      | Store Id ->1    | Sale Amt. ->919.49304        
| Consumed ->156     | Thread-4      | Store Id ->1    | Sale Amt. ->919.49304        
| Produced ->157     | Thread-1      | Store Id ->1    | Sale Amt. ->197.11676        
| Consumed ->157     | Thread-8      | Store Id ->1    | Sale Amt. ->197.11676        
| Produced ->157     | Thread-0      | Store Id ->0    | Sale Amt. ->48.378452        
| Consumed ->157     | Thread-9      | Store Id ->0    | Sale Amt. ->48.378452        
| Produced ->159     | Thread-1      | Store Id ->1    | Sale Amt. ->777.6842        
| Produced ->159     | Thread-0      | Store Id ->0    | Sale Amt. ->597.78766        
| Consumed ->159     | Thread-9      | Store Id ->1    | Sale Amt. ->777.6842        
| Consumed ->160     | Thread-8      | Store Id ->0    | Sale Amt. ->597.78766        
| Produced ->161     | Thread-1      | Store Id ->1    | Sale Amt. ->606.629        
| Consumed ->161     | Thread-8      | Store Id ->1    | Sale Amt. ->606.629        
| Produced ->162     | Thread-0      | Store Id ->0    | Sale Amt. ->559.3776        
| Consumed ->162     | Thread-11      | Store Id ->0    | Sale Amt. ->559.3776        
| Produced ->162     | Thread-0      | Store Id ->0    | Sale Amt. ->195.8726        
| Consumed ->162     | Thread-4      | Store Id ->1    | Sale Amt. ->269.2726        
| Consumed ->162     | Thread-9      | Store Id ->0    | Sale Amt. ->195.8726        
| Produced ->162     | Thread-1      | Store Id ->1    | Sale Amt. ->269.2726        
| Produced ->165     | Thread-1      | Store Id ->1    | Sale Amt. ->455.28052        
| Consumed ->165     | Thread-4      | Store Id ->1    | Sale Amt. ->455.28052        
| Produced ->166     | Thread-0      | Store Id ->0    | Sale Amt. ->778.54425        
| Consumed ->166     | Thread-2      | Store Id ->0    | Sale Amt. ->778.54425        
| Produced ->167     | Thread-1      | Store Id ->1    | Sale Amt. ->228.76152        
| Consumed ->167     | Thread-2      | Store Id ->1    | Sale Amt. ->228.76152        
| Produced ->168     | Thread-0      | Store Id ->0    | Sale Amt. ->391.63095        
| Consumed ->168     | Thread-4      | Store Id ->0    | Sale Amt. ->391.63095        
| Produced ->168     | Thread-1      | Store Id ->1    | Sale Amt. ->724.2774        
| Consumed ->168     | Thread-9      | Store Id ->1    | Sale Amt. ->724.2774        
| Produced ->171     | Thread-1      | Store Id ->1    | Sale Amt. ->289.4964        
| Consumed ->171     | Thread-2      | Store Id ->1    | Sale Amt. ->289.4964        
| Produced ->171     | Thread-0      | Store Id ->0    | Sale Amt. ->792.17413        
| Consumed ->171     | Thread-8      | Store Id ->0    | Sale Amt. ->792.17413        
| Produced ->172     | Thread-0      | Store Id ->0    | Sale Amt. ->160.34944        
| Consumed ->172     | Thread-2      | Store Id ->0    | Sale Amt. ->160.34944        
| Produced ->172     | Thread-1      | Store Id ->1    | Sale Amt. ->3.1267476        
| Consumed ->172     | Thread-6      | Store Id ->1    | Sale Amt. ->3.1267476        
| Produced ->175     | Thread-1      | Store Id ->1    | Sale Amt. ->717.1217        
| Consumed ->175     | Thread-2      | Store Id ->1    | Sale Amt. ->717.1217        
| Produced ->175     | Thread-0      | Store Id ->0    | Sale Amt. ->433.65762        
| Consumed ->175     | Thread-3      | Store Id ->0    | Sale Amt. ->433.65762        
| Produced ->175     | Thread-1      | Store Id ->1    | Sale Amt. ->765.71783        
| Consumed ->175     | Thread-6      | Store Id ->1    | Sale Amt. ->765.71783        
| Produced ->176     | Thread-0      | Store Id ->0    | Sale Amt. ->960.6776        
| Consumed ->176     | Thread-3      | Store Id ->0    | Sale Amt. ->960.6776        
| Produced ->177     | Thread-1      | Store Id ->1    | Sale Amt. ->160.0462        
| Consumed ->177     | Thread-2      | Store Id ->1    | Sale Amt. ->160.0462        
| Produced ->178     | Thread-0      | Store Id ->0    | Sale Amt. ->747.212        
