> Task :compileJava UP-TO-DATE
> Task :processResources NO-SOURCE
> Task :classes UP-TO-DATE

> Task :run
10 Producers and 10 Consumers to be initilized 

| Consumed ->10     | Thread-10      | Store Id ->7    | Sale Amt. ->218.79082        
| Consumed ->24     | Thread-17      | Store Id ->1    | Sale Amt. ->895.51245        
| Produced ->25     | Thread-3      | Store Id ->3    | Sale Amt. ->284.5568        
| Produced ->24     | Thread-1      | Store Id ->1    | Sale Amt. ->895.51245        
| Consumed ->26     | Thread-13      | Store Id ->6    | Sale Amt. ->711.44037        
| Produced ->26     | Thread-6      | Store Id ->6    | Sale Amt. ->711.44037        
| Consumed ->26     | Thread-15      | Store Id ->3    | Sale Amt. ->284.5568        
| Produced ->26     | Thread-2      | Store Id ->2    | Sale Amt. ->329.0596        
| Produced ->26     | Thread-9      | Store Id ->9    | Sale Amt. ->799.4325        
| Consumed ->27     | Thread-12      | Store Id ->2    | Sale Amt. ->329.0596        
| Consumed ->28     | Thread-11      | Store Id ->9    | Sale Amt. ->799.4325        
| Produced ->28     | Thread-8      | Store Id ->8    | Sale Amt. ->955.20056        
| Consumed ->29     | Thread-16      | Store Id ->8    | Sale Amt. ->955.20056        
| Consumed ->30     | Thread-14      | Store Id ->0    | Sale Amt. ->705.1255        
| Produced ->28     | Thread-0      | Store Id ->0    | Sale Amt. ->705.1255        
| Produced ->30     | Thread-1      | Store Id ->1    | Sale Amt. ->277.06058        
| Consumed ->31     | Thread-10      | Store Id ->1    | Sale Amt. ->277.06058        
| Produced ->31     | Thread-5      | Store Id ->5    | Sale Amt. ->914.4974        
| Consumed ->32     | Thread-18      | Store Id ->5    | Sale Amt. ->914.4974        
| Produced ->32     | Thread-3      | Store Id ->3    | Sale Amt. ->857.611        
| Consumed ->35     | Thread-17      | Store Id ->3    | Sale Amt. ->857.611        
| Produced ->35     | Thread-1      | Store Id ->1    | Sale Amt. ->152.72119        
| Consumed ->35     | Thread-15      | Store Id ->1    | Sale Amt. ->152.72119        
| Consumed ->35     | Thread-11      | Store Id ->0    | Sale Amt. ->746.7378        
| Produced ->35     | Thread-4      | Store Id ->4    | Sale Amt. ->307.36612        
| Produced ->35     | Thread-0      | Store Id ->0    | Sale Amt. ->746.7378        
| Consumed ->37     | Thread-13      | Store Id ->4    | Sale Amt. ->307.36612        
| Consumed ->38     | Thread-19      | Store Id ->7    | Sale Amt. ->85.23406        
| Produced ->38     | Thread-9      | Store Id ->9    | Sale Amt. ->901.9117        
| Produced ->38     | Thread-7      | Store Id ->7    | Sale Amt. ->85.23406        
| Consumed ->38     | Thread-14      | Store Id ->3    | Sale Amt. ->717.9772        
| Produced ->38     | Thread-3      | Store Id ->3    | Sale Amt. ->717.9772        
| Produced ->38     | Thread-2      | Store Id ->2    | Sale Amt. ->445.0605        
| Consumed ->39     | Thread-10      | Store Id ->9    | Sale Amt. ->901.9117        
| Produced ->39     | Thread-6      | Store Id ->6    | Sale Amt. ->901.5489        
| Produced ->39     | Thread-1      | Store Id ->1    | Sale Amt. ->921.45306        
| Consumed ->41     | Thread-19      | Store Id ->1    | Sale Amt. ->921.45306        
| Produced ->42     | Thread-6      | Store Id ->6    | Sale Amt. ->222.23785        
| Consumed ->42     | Thread-15      | Store Id ->6    | Sale Amt. ->901.5489        
| Consumed ->41     | Thread-17      | Store Id ->2    | Sale Amt. ->445.0605        
| Produced ->42     | Thread-5      | Store Id ->5    | Sale Amt. ->336.4054        
| Produced ->42     | Thread-0      | Store Id ->0    | Sale Amt. ->899.24976        
| Produced ->42     | Thread-3      | Store Id ->3    | Sale Amt. ->610.9797        
| Consumed ->44     | Thread-10      | Store Id ->5    | Sale Amt. ->336.4054        
| Consumed ->45     | Thread-12      | Store Id ->3    | Sale Amt. ->610.9797        
| Consumed ->44     | Thread-16      | Store Id ->6    | Sale Amt. ->222.23785        
| Produced ->45     | Thread-8      | Store Id ->8    | Sale Amt. ->620.9449        
| Consumed ->47     | Thread-11      | Store Id ->8    | Sale Amt. ->620.9449        
| Produced ->47     | Thread-9      | Store Id ->9    | Sale Amt. ->751.2015        
| Consumed ->47     | Thread-13      | Store Id ->0    | Sale Amt. ->899.24976        
| Consumed ->48     | Thread-18      | Store Id ->9    | Sale Amt. ->751.2015        
| Produced ->47     | Thread-7      | Store Id ->7    | Sale Amt. ->681.92163        
| Consumed ->50     | Thread-12      | Store Id ->7    | Sale Amt. ->681.92163        
| Produced ->52     | Thread-2      | Store Id ->2    | Sale Amt. ->108.85084        
| Produced ->52     | Thread-1      | Store Id ->1    | Sale Amt. ->447.06955        
| Consumed ->52     | Thread-14      | Store Id ->4    | Sale Amt. ->242.85423        
| Consumed ->52     | Thread-16      | Store Id ->2    | Sale Amt. ->108.85084        
| Consumed ->52     | Thread-17      | Store Id ->1    | Sale Amt. ->447.06955        
| Produced ->52     | Thread-4      | Store Id ->4    | Sale Amt. ->242.85423        
| Produced ->54     | Thread-8      | Store Id ->8    | Sale Amt. ->564.01984        
| Consumed ->54     | Thread-19      | Store Id ->8    | Sale Amt. ->564.01984        
| Produced ->54     | Thread-6      | Store Id ->6    | Sale Amt. ->399.94717        
| Consumed ->54     | Thread-15      | Store Id ->6    | Sale Amt. ->399.94717        
| Produced ->55     | Thread-0      | Store Id ->0    | Sale Amt. ->777.09174        
| Consumed ->55     | Thread-10      | Store Id ->0    | Sale Amt. ->777.09174        
| Produced ->55     | Thread-8      | Store Id ->8    | Sale Amt. ->878.22125        
| Consumed ->56     | Thread-11      | Store Id ->8    | Sale Amt. ->878.22125        
| Produced ->58     | Thread-5      | Store Id ->5    | Sale Amt. ->97.597084        
| Produced ->59     | Thread-9      | Store Id ->9    | Sale Amt. ->575.7804        
| Consumed ->59     | Thread-13      | Store Id ->5    | Sale Amt. ->97.597084        
| Produced ->58     | Thread-3      | Store Id ->3    | Sale Amt. ->174.97278        
| Produced ->61     | Thread-7      | Store Id ->7    | Sale Amt. ->611.93774        
| Produced ->58     | Thread-4      | Store Id ->4    | Sale Amt. ->454.23526        
| Consumed ->61     | Thread-12      | Store Id ->7    | Sale Amt. ->611.93774        
| Consumed ->60     | Thread-16      | Store Id ->9    | Sale Amt. ->575.7804        
| Consumed ->59     | Thread-18      | Store Id ->3    | Sale Amt. ->174.97278        
| Consumed ->59     | Thread-15      | Store Id ->4    | Sale Amt. ->454.23526        
| Produced ->65     | Thread-6      | Store Id ->6    | Sale Amt. ->789.2738        
| Consumed ->65     | Thread-13      | Store Id ->6    | Sale Amt. ->789.2738        
| Produced ->65     | Thread-5      | Store Id ->5    | Sale Amt. ->338.8563        
| Consumed ->65     | Thread-18      | Store Id ->2    | Sale Amt. ->672.878        
| Consumed ->65     | Thread-12      | Store Id ->5    | Sale Amt. ->338.8563        
| Produced ->65     | Thread-2      | Store Id ->2    | Sale Amt. ->672.878        
| Produced ->65     | Thread-4      | Store Id ->4    | Sale Amt. ->424.75055        
| Produced ->65     | Thread-8      | Store Id ->8    | Sale Amt. ->423.55222        
| Consumed ->65     | Thread-17      | Store Id ->8    | Sale Amt. ->423.55222        
| Produced ->65     | Thread-1      | Store Id ->1    | Sale Amt. ->823.15216        
| Produced ->65     | Thread-3      | Store Id ->3    | Sale Amt. ->466.104        
| Consumed ->67     | Thread-11      | Store Id ->4    | Sale Amt. ->424.75055        
| Consumed ->67     | Thread-16      | Store Id ->1    | Sale Amt. ->823.15216        
| Consumed ->68     | Thread-14      | Store Id ->3    | Sale Amt. ->466.104        
| Produced ->71     | Thread-6      | Store Id ->6    | Sale Amt. ->15.477919        
| Consumed ->70     | Thread-12      | Store Id ->7    | Sale Amt. ->985.05707        
| Consumed ->71     | Thread-15      | Store Id ->0    | Sale Amt. ->524.3619        
| Produced ->69     | Thread-7      | Store Id ->7    | Sale Amt. ->985.05707        
| Consumed ->71     | Thread-18      | Store Id ->6    | Sale Amt. ->15.477919        
| Produced ->71     | Thread-0      | Store Id ->0    | Sale Amt. ->524.3619        
| Produced ->73     | Thread-5      | Store Id ->5    | Sale Amt. ->290.63937        
| Consumed ->73     | Thread-10      | Store Id ->5    | Sale Amt. ->290.63937        
| Produced ->74     | Thread-2      | Store Id ->2    | Sale Amt. ->74.773834        
| Consumed ->74     | Thread-19      | Store Id ->2    | Sale Amt. ->74.773834        
| Produced ->80     | Thread-9      | Store Id ->9    | Sale Amt. ->395.41483        
| Consumed ->80     | Thread-10      | Store Id ->9    | Sale Amt. ->395.41483        
| Produced ->83     | Thread-8      | Store Id ->8    | Sale Amt. ->714.79443        
| Consumed ->83     | Thread-18      | Store Id ->8    | Sale Amt. ->714.79443        
| Produced ->83     | Thread-3      | Store Id ->3    | Sale Amt. ->670.40094        
| Consumed ->83     | Thread-16      | Store Id ->7    | Sale Amt. ->376.74915        
| Consumed ->83     | Thread-14      | Store Id ->1    | Sale Amt. ->85.66895        
| Produced ->83     | Thread-4      | Store Id ->4    | Sale Amt. ->337.43042        
| Produced ->83     | Thread-7      | Store Id ->7    | Sale Amt. ->376.74915        
| Consumed ->83     | Thread-12      | Store Id ->4    | Sale Amt. ->337.43042        
| Consumed ->83     | Thread-17      | Store Id ->3    | Sale Amt. ->670.40094        
| Produced ->83     | Thread-1      | Store Id ->1    | Sale Amt. ->85.66895        
| Produced ->86     | Thread-0      | Store Id ->0    | Sale Amt. ->500.54425        
| Consumed ->86     | Thread-18      | Store Id ->0    | Sale Amt. ->500.54425        
| Produced ->87     | Thread-5      | Store Id ->5    | Sale Amt. ->922.6804        
| Consumed ->87     | Thread-15      | Store Id ->5    | Sale Amt. ->922.6804        
| Consumed ->87     | Thread-10      | Store Id ->2    | Sale Amt. ->971.4313        
| Produced ->87     | Thread-6      | Store Id ->6    | Sale Amt. ->92.06032        
| Produced ->87     | Thread-2      | Store Id ->2    | Sale Amt. ->971.4313        
| Consumed ->87     | Thread-13      | Store Id ->6    | Sale Amt. ->92.06032        
| Produced ->87     | Thread-1      | Store Id ->1    | Sale Amt. ->353.43225        
| Consumed ->87     | Thread-14      | Store Id ->9    | Sale Amt. ->199.51057        
| Produced ->87     | Thread-9      | Store Id ->9    | Sale Amt. ->199.51057        
| Consumed ->87     | Thread-17      | Store Id ->1    | Sale Amt. ->353.43225        
| Consumed ->88     | Thread-13      | Store Id ->3    | Sale Amt. ->575.1676        
| Produced ->88     | Thread-3      | Store Id ->3    | Sale Amt. ->575.1676        
| Produced ->88     | Thread-8      | Store Id ->8    | Sale Amt. ->660.5244        
| Consumed ->88     | Thread-11      | Store Id ->8    | Sale Amt. ->660.5244        
| Produced ->88     | Thread-9      | Store Id ->9    | Sale Amt. ->126.2579        
| Consumed ->88     | Thread-19      | Store Id ->9    | Sale Amt. ->126.2579        
| Produced ->89     | Thread-7      | Store Id ->7    | Sale Amt. ->559.765        
| Consumed ->89     | Thread-17      | Store Id ->7    | Sale Amt. ->559.765        
| Produced ->89     | Thread-2      | Store Id ->2    | Sale Amt. ->115.126686        
| Consumed ->90     | Thread-10      | Store Id ->2    | Sale Amt. ->115.126686        
| Produced ->91     | Thread-0      | Store Id ->0    | Sale Amt. ->459.94107        
| Consumed ->91     | Thread-13      | Store Id ->0    | Sale Amt. ->459.94107        
| Produced ->91     | Thread-8      | Store Id ->8    | Sale Amt. ->478.3576        
| Produced ->91     | Thread-4      | Store Id ->4    | Sale Amt. ->98.08392        
| Produced ->91     | Thread-9      | Store Id ->9    | Sale Amt. ->861.335        
| Consumed ->93     | Thread-15      | Store Id ->8    | Sale Amt. ->478.3576        
| Consumed ->94     | Thread-14      | Store Id ->9    | Sale Amt. ->861.335        
| Consumed ->92     | Thread-11      | Store Id ->4    | Sale Amt. ->98.08392        
| Produced ->97     | Thread-6      | Store Id ->6    | Sale Amt. ->92.16689        
| Consumed ->97     | Thread-12      | Store Id ->5    | Sale Amt. ->259.72314        
| Consumed ->97     | Thread-18      | Store Id ->6    | Sale Amt. ->92.16689        
| Produced ->97     | Thread-5      | Store Id ->5    | Sale Amt. ->259.72314        
| Produced ->100     | Thread-5      | Store Id ->5    | Sale Amt. ->830.212        
| Consumed ->100     | Thread-10      | Store Id ->5    | Sale Amt. ->830.212        
| Consumed ->100     | Thread-19      | Store Id ->9    | Sale Amt. ->591.8036        
| Produced ->100     | Thread-9      | Store Id ->9    | Sale Amt. ->591.8036        
| Produced ->100     | Thread-1      | Store Id ->1    | Sale Amt. ->218.73732        
| Consumed ->100     | Thread-16      | Store Id ->1    | Sale Amt. ->218.73732        
| Produced ->101     | Thread-7      | Store Id ->7    | Sale Amt. ->981.00586        
| Produced ->101     | Thread-2      | Store Id ->2    | Sale Amt. ->639.8342        
| Consumed ->101     | Thread-18      | Store Id ->7    | Sale Amt. ->981.00586        
| Consumed ->101     | Thread-17      | Store Id ->2    | Sale Amt. ->639.8342        
| Produced ->101     | Thread-8      | Store Id ->8    | Sale Amt. ->479.00626        
| Produced ->101     | Thread-4      | Store Id ->4    | Sale Amt. ->265.51038        
| Consumed ->102     | Thread-17      | Store Id ->8    | Sale Amt. ->479.00626        
| Produced ->102     | Thread-7      | Store Id ->7    | Sale Amt. ->335.34454        
| Produced ->102     | Thread-3      | Store Id ->3    | Sale Amt. ->199.37242        
| Produced ->102     | Thread-1      | Store Id ->1    | Sale Amt. ->281.324        
| Consumed ->103     | Thread-16      | Store Id ->4    | Sale Amt. ->265.51038        
| Consumed ->104     | Thread-10      | Store Id ->7    | Sale Amt. ->335.34454        
| Produced ->104     | Thread-6      | Store Id ->6    | Sale Amt. ->39.972466        
| Consumed ->105     | Thread-13      | Store Id ->3    | Sale Amt. ->199.37242        
| Consumed ->106     | Thread-15      | Store Id ->1    | Sale Amt. ->281.324        
| Consumed ->107     | Thread-14      | Store Id ->6    | Sale Amt. ->39.972466        
| Produced ->109     | Thread-0      | Store Id ->0    | Sale Amt. ->896.1757        
| Consumed ->110     | Thread-11      | Store Id ->0    | Sale Amt. ->896.1757        
| Produced ->111     | Thread-2      | Store Id ->2    | Sale Amt. ->809.3959        
| Consumed ->111     | Thread-17      | Store Id ->2    | Sale Amt. ->809.3959        
| Produced ->111     | Thread-7      | Store Id ->7    | Sale Amt. ->282.216        
| Produced ->111     | Thread-6      | Store Id ->6    | Sale Amt. ->404.87955        
| Consumed ->111     | Thread-18      | Store Id ->7    | Sale Amt. ->282.216        
| Consumed ->111     | Thread-12      | Store Id ->5    | Sale Amt. ->818.0703        
| Produced ->111     | Thread-1      | Store Id ->1    | Sale Amt. ->953.04193        
| Produced ->111     | Thread-5      | Store Id ->5    | Sale Amt. ->818.0703        
| Consumed ->112     | Thread-15      | Store Id ->6    | Sale Amt. ->404.87955        
| Consumed ->113     | Thread-10      | Store Id ->1    | Sale Amt. ->953.04193        
| Produced ->113     | Thread-8      | Store Id ->8    | Sale Amt. ->588.225        
| Consumed ->114     | Thread-19      | Store Id ->8    | Sale Amt. ->588.225        
| Produced ->114     | Thread-9      | Store Id ->9    | Sale Amt. ->859.3921        
| Consumed ->115     | Thread-16      | Store Id ->9    | Sale Amt. ->859.3921        
| Produced ->115     | Thread-2      | Store Id ->2    | Sale Amt. ->917.41046        
| Produced ->115     | Thread-3      | Store Id ->3    | Sale Amt. ->572.8993        
| Consumed ->116     | Thread-11      | Store Id ->2    | Sale Amt. ->917.41046        
| Produced ->116     | Thread-9      | Store Id ->9    | Sale Amt. ->669.3255        
| Consumed ->118     | Thread-13      | Store Id ->3    | Sale Amt. ->572.8993        
| Consumed ->118     | Thread-15      | Store Id ->9    | Sale Amt. ->669.3255        
| Produced ->118     | Thread-1      | Store Id ->1    | Sale Amt. ->163.73427        
| Consumed ->119     | Thread-18      | Store Id ->1    | Sale Amt. ->163.73427        
| Produced ->119     | Thread-0      | Store Id ->0    | Sale Amt. ->443.67276        
| Produced ->119     | Thread-4      | Store Id ->4    | Sale Amt. ->481.69757        
| Produced ->119     | Thread-8      | Store Id ->8    | Sale Amt. ->313.56345        
| Consumed ->120     | Thread-17      | Store Id ->4    | Sale Amt. ->481.69757        
| Consumed ->121     | Thread-16      | Store Id ->0    | Sale Amt. ->443.67276        
| Consumed ->122     | Thread-14      | Store Id ->8    | Sale Amt. ->313.56345        
| Produced ->122     | Thread-6      | Store Id ->6    | Sale Amt. ->365.72928        
| Produced ->122     | Thread-1      | Store Id ->1    | Sale Amt. ->407.42172        
| Produced ->122     | Thread-3      | Store Id ->3    | Sale Amt. ->833.4607        
| Consumed ->123     | Thread-17      | Store Id ->1    | Sale Amt. ->407.42172        
| Consumed ->124     | Thread-11      | Store Id ->6    | Sale Amt. ->365.72928        
| Consumed ->125     | Thread-12      | Store Id ->3    | Sale Amt. ->833.4607        
| Produced ->125     | Thread-7      | Store Id ->7    | Sale Amt. ->699.03064        
| Consumed ->127     | Thread-15      | Store Id ->7    | Sale Amt. ->699.03064        
| Produced ->127     | Thread-5      | Store Id ->5    | Sale Amt. ->857.6118        
| Produced ->127     | Thread-2      | Store Id ->2    | Sale Amt. ->401.36813        
| Consumed ->127     | Thread-19      | Store Id ->5    | Sale Amt. ->857.6118        
| Consumed ->128     | Thread-10      | Store Id ->2    | Sale Amt. ->401.36813        
| Produced ->128     | Thread-9      | Store Id ->9    | Sale Amt. ->455.7289        
| Consumed ->129     | Thread-17      | Store Id ->9    | Sale Amt. ->455.7289        
| Produced ->129     | Thread-5      | Store Id ->5    | Sale Amt. ->19.43359        
| Produced ->131     | Thread-4      | Store Id ->4    | Sale Amt. ->78.78211        
| Consumed ->130     | Thread-18      | Store Id ->5    | Sale Amt. ->19.43359        
| Consumed ->131     | Thread-13      | Store Id ->4    | Sale Amt. ->78.78211        
| Consumed ->133     | Thread-10      | Store Id ->6    | Sale Amt. ->815.44147        
| Produced ->133     | Thread-6      | Store Id ->6    | Sale Amt. ->815.44147        
| Produced ->135     | Thread-2      | Store Id ->2    | Sale Amt. ->483.65457        
| Consumed ->135     | Thread-14      | Store Id ->2    | Sale Amt. ->483.65457        
| Produced ->135     | Thread-0      | Store Id ->0    | Sale Amt. ->909.91077        
| Consumed ->135     | Thread-19      | Store Id ->0    | Sale Amt. ->909.91077        
| Produced ->136     | Thread-8      | Store Id ->8    | Sale Amt. ->686.2565        
| Consumed ->136     | Thread-18      | Store Id ->8    | Sale Amt. ->686.2565        
| Produced ->138     | Thread-3      | Store Id ->3    | Sale Amt. ->133.54651        
| Consumed ->138     | Thread-16      | Store Id ->1    | Sale Amt. ->256.51062        
| Consumed ->138     | Thread-10      | Store Id ->3    | Sale Amt. ->133.54651        
| Produced ->138     | Thread-1      | Store Id ->1    | Sale Amt. ->256.51062        
| Consumed ->139     | Thread-17      | Store Id ->7    | Sale Amt. ->569.3771        
| Consumed ->139     | Thread-15      | Store Id ->9    | Sale Amt. ->867.5052        
| Produced ->139     | Thread-9      | Store Id ->9    | Sale Amt. ->867.5052        
| Produced ->139     | Thread-7      | Store Id ->7    | Sale Amt. ->569.3771        
| Produced ->140     | Thread-4      | Store Id ->4    | Sale Amt. ->317.3595        
| Consumed ->140     | Thread-12      | Store Id ->4    | Sale Amt. ->317.3595        
| Produced ->142     | Thread-5      | Store Id ->5    | Sale Amt. ->631.8569        
| Consumed ->142     | Thread-10      | Store Id ->5    | Sale Amt. ->631.8569        
| Produced ->145     | Thread-2      | Store Id ->2    | Sale Amt. ->836.7326        
| Consumed ->145     | Thread-19      | Store Id ->2    | Sale Amt. ->836.7326        
| Produced ->145     | Thread-6      | Store Id ->6    | Sale Amt. ->224.42935        
| Consumed ->145     | Thread-11      | Store Id ->6    | Sale Amt. ->224.42935        
| Produced ->146     | Thread-0      | Store Id ->0    | Sale Amt. ->734.47797        
| Consumed ->146     | Thread-13      | Store Id ->8    | Sale Amt. ->971.1542        
| Consumed ->146     | Thread-10      | Store Id ->0    | Sale Amt. ->734.47797        
| Produced ->146     | Thread-8      | Store Id ->8    | Sale Amt. ->971.1542        
| Produced ->151     | Thread-0      | Store Id ->0    | Sale Amt. ->795.49286        
| Consumed ->151     | Thread-18      | Store Id ->5    | Sale Amt. ->997.3594        
| Produced ->151     | Thread-5      | Store Id ->5    | Sale Amt. ->997.3594        
| Consumed ->151     | Thread-19      | Store Id ->0    | Sale Amt. ->795.49286        
| Produced ->151     | Thread-2      | Store Id ->2    | Sale Amt. ->317.41086        
| Produced ->152     | Thread-4      | Store Id ->4    | Sale Amt. ->179.38275        
| Consumed ->152     | Thread-15      | Store Id ->3    | Sale Amt. ->89.15267        
| Produced ->152     | Thread-3      | Store Id ->3    | Sale Amt. ->89.15267        
| Consumed ->152     | Thread-12      | Store Id ->2    | Sale Amt. ->317.41086        
| Consumed ->152     | Thread-11      | Store Id ->4    | Sale Amt. ->179.38275        
| Consumed ->154     | Thread-10      | Store Id ->1    | Sale Amt. ->334.14062        
| Produced ->154     | Thread-1      | Store Id ->1    | Sale Amt. ->334.14062        
| Produced ->156     | Thread-7      | Store Id ->7    | Sale Amt. ->443.9806        
| Consumed ->156     | Thread-12      | Store Id ->7    | Sale Amt. ->443.9806        
| Produced ->156     | Thread-2      | Store Id ->2    | Sale Amt. ->642.3084        
| Consumed ->156     | Thread-17      | Store Id ->2    | Sale Amt. ->642.3084        
| Produced ->157     | Thread-8      | Store Id ->8    | Sale Amt. ->489.69553        
| Consumed ->157     | Thread-14      | Store Id ->9    | Sale Amt. ->639.37854        
| Consumed ->157     | Thread-18      | Store Id ->6    | Sale Amt. ->826.3038        
| Consumed ->157     | Thread-15      | Store Id ->8    | Sale Amt. ->489.69553        
| Produced ->157     | Thread-9      | Store Id ->9    | Sale Amt. ->639.37854        
| Produced ->157     | Thread-6      | Store Id ->6    | Sale Amt. ->826.3038        
| Produced ->157     | Thread-4      | Store Id ->4    | Sale Amt. ->974.54156        
| Consumed ->157     | Thread-16      | Store Id ->4    | Sale Amt. ->974.54156        
| Consumed ->159     | Thread-13      | Store Id ->2    | Sale Amt. ->853.45874        
| Produced ->159     | Thread-0      | Store Id ->0    | Sale Amt. ->208.84126        
| Produced ->159     | Thread-2      | Store Id ->2    | Sale Amt. ->853.45874        
| Consumed ->159     | Thread-11      | Store Id ->0    | Sale Amt. ->208.84126        
| Produced ->159     | Thread-3      | Store Id ->3    | Sale Amt. ->404.44235        
| Produced ->159     | Thread-9      | Store Id ->9    | Sale Amt. ->913.4254        
| Produced ->159     | Thread-5      | Store Id ->5    | Sale Amt. ->117.283455        
| Consumed ->160     | Thread-17      | Store Id ->3    | Sale Amt. ->404.44235        
| Consumed ->161     | Thread-19      | Store Id ->9    | Sale Amt. ->913.4254        
| Produced ->161     | Thread-4      | Store Id ->4    | Sale Amt. ->508.83252        
| Produced ->161     | Thread-1      | Store Id ->1    | Sale Amt. ->364.19        
| Produced ->161     | Thread-3      | Store Id ->3    | Sale Amt. ->652.18896        
| Produced ->161     | Thread-7      | Store Id ->7    | Sale Amt. ->23.901539        
| Consumed ->163     | Thread-14      | Store Id ->3    | Sale Amt. ->652.18896        
| Consumed ->163     | Thread-10      | Store Id ->5    | Sale Amt. ->117.283455        
| Produced ->163     | Thread-1      | Store Id ->1    | Sale Amt. ->380.118        
| Consumed ->164     | Thread-12      | Store Id ->4    | Sale Amt. ->508.83252        
| Produced ->164     | Thread-7      | Store Id ->7    | Sale Amt. ->179.1556        
| Consumed ->165     | Thread-18      | Store Id ->1    | Sale Amt. ->364.19        
| Produced ->165     | Thread-9      | Store Id ->9    | Sale Amt. ->471.0572        
| Consumed ->167     | Thread-14      | Store Id ->1    | Sale Amt. ->380.118        
| Consumed ->167     | Thread-15      | Store Id ->7    | Sale Amt. ->23.901539        
| Produced ->167     | Thread-8      | Store Id ->8    | Sale Amt. ->262.16772        
| Consumed ->168     | Thread-14      | Store Id ->7    | Sale Amt. ->179.1556        
| Consumed ->169     | Thread-16      | Store Id ->9    | Sale Amt. ->471.0572        
| Consumed ->170     | Thread-18      | Store Id ->8    | Sale Amt. ->262.16772        
| Consumed ->172     | Thread-10      | Store Id ->6    | Sale Amt. ->142.29385        
